input_filename	batch_id	parent_read_id	read_id	run_id	channel	mux	minknow_events	start_time	duration	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	pore_type	experiment_id	sample_id	end_reason
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	010ffa3e-1d4c-40b2-946b-4cc2c55ab808	010ffa3e-1d4c-40b2-946b-4cc2c55ab808	66b2eea5-f887-4690-bd76-97fd9c4e416b	66	4	14465	3165.767090	23.035999	TRUE	3165.769043	19195	23.034000	9508	28.223885	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	0887ef57-91a9-48f3-9d58-8109539773dd	0887ef57-91a9-48f3-9d58-8109539773dd	66b2eea5-f887-4690-bd76-97fd9c4e416b	1306	1	0	3135.614990	23.937201	TRUE	3135.616943	19946	23.935200	10747	21.349890	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	unblock_mux_change
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	89ee2341-29bc-40b8-bc6d-cbbabb9012bf	89ee2341-29bc-40b8-bc6d-cbbabb9012bf	66b2eea5-f887-4690-bd76-97fd9c4e416b	782	1	628	2733.721924	0.937600	TRUE	2733.723877	779	0.935600	138	1.956963	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	4ce1debe-7333-4a96-9bc4-c3596589ce64	4ce1debe-7333-4a96-9bc4-c3596589ce64	66b2eea5-f887-4690-bd76-97fd9c4e416b	2414	2	21939	3143.839111	34.899200	TRUE	3143.956299	28985	34.782001	14472	26.616768	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	85af58f2-9320-4400-aaf2-c6be4e3cd3fd	85af58f2-9320-4400-aaf2-c6be4e3cd3fd	66b2eea5-f887-4690-bd76-97fd9c4e416b	1353	1	5122	3166.868896	8.288000	TRUE	3166.950195	6839	8.206800	3292	30.311831	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	a1faf9e9-d47d-492e-a4ec-44ee654427dd	a1faf9e9-d47d-492e-a4ec-44ee654427dd	66b2eea5-f887-4690-bd76-97fd9c4e416b	786	3	27193	3142.237061	45.918800	TRUE	3142.383057	38144	45.772800	14050	29.555195	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	57a2b77e-9743-4d7b-a8c6-9406763e11d8	57a2b77e-9743-4d7b-a8c6-9406763e11d8	66b2eea5-f887-4690-bd76-97fd9c4e416b	919	3	76277	3131.643066	115.464798	TRUE	3131.726562	96151	115.381203	53554	24.412075	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	e2c4a03a-0da5-4a1a-aee9-11863015caac	e2c4a03a-0da5-4a1a-aee9-11863015caac	66b2eea5-f887-4690-bd76-97fd9c4e416b	2726	4	2240	3193.878906	3.549200	TRUE	3193.991211	2864	3.436800	1429	21.981031	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	ab8f7401-8eda-403f-acc5-88a85a5e17c8	ab8f7401-8eda-403f-acc5-88a85a5e17c8	66b2eea5-f887-4690-bd76-97fd9c4e416b	189	2	38424	3161.511963	56.996399	TRUE	3161.513916	47495	56.994400	24343	11.862922	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	8c19be7c-0b87-4560-80dc-e05f1f4ca24c	8c19be7c-0b87-4560-80dc-e05f1f4ca24c	66b2eea5-f887-4690-bd76-97fd9c4e416b	1759	3	38649	3136.434082	61.437801	TRUE	3136.436035	51196	61.435799	25476	22.905214	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	0ef20298-430b-4765-aaab-5ad5b368bdb4	0ef20298-430b-4765-aaab-5ad5b368bdb4	66b2eea5-f887-4690-bd76-97fd9c4e416b	2585	1	629	3115.447998	0.991800	TRUE	3115.449951	824	0.989800	404	31.139282	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	c3f2e129-3adb-42e3-a379-716121c1618f	c3f2e129-3adb-42e3-a379-716121c1618f	66b2eea5-f887-4690-bd76-97fd9c4e416b	1077	1	418	2574.327881	0.670400	TRUE	2574.461914	447	0.536400	229	14.771614	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	ad8f824e-6205-4a03-b39a-52f5933c8b24	ad8f824e-6205-4a03-b39a-52f5933c8b24	66b2eea5-f887-4690-bd76-97fd9c4e416b	2376	1	478	2815.657959	0.778400	TRUE	2815.794434	535	0.642000	265	23.494873	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	47e5a87a-53a8-4e97-a053-a2b73c9d973d	47e5a87a-53a8-4e97-a053-a2b73c9d973d	66b2eea5-f887-4690-bd76-97fd9c4e416b	1948	2	738	3018.134033	1.090400	TRUE	3018.217529	839	1.006800	511	20.883766	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	91c9e235-01e5-4552-bdb2-d6a42ddcca07	91c9e235-01e5-4552-bdb2-d6a42ddcca07	66b2eea5-f887-4690-bd76-97fd9c4e416b	2570	1	559	3012.861084	0.845600	TRUE	3012.961426	621	0.745200	358	23.975101	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	a9725f08-418b-4e6e-8f88-5d13b345eb60	a9725f08-418b-4e6e-8f88-5d13b345eb60	66b2eea5-f887-4690-bd76-97fd9c4e416b	971	1	1530	3210.862061	2.291600	TRUE	3210.864014	1908	2.289600	993	12.307362	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	518fa2b1-27a3-4297-98b6-1b4e230209ac	518fa2b1-27a3-4297-98b6-1b4e230209ac	66b2eea5-f887-4690-bd76-97fd9c4e416b	46	2	48020	3153.754883	79.119202	TRUE	3153.756836	65931	79.117203	30481	14.296659	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	619e0941-bbb6-42b3-99ed-6d13e4b8c834	619e0941-bbb6-42b3-99ed-6d13e4b8c834	66b2eea5-f887-4690-bd76-97fd9c4e416b	176	3	4413	3202.186035	6.443000	TRUE	3202.187988	5367	6.441000	3124	24.303961	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	bd2c4642-2617-4211-ab89-fbe6b91ccb26	bd2c4642-2617-4211-ab89-fbe6b91ccb26	66b2eea5-f887-4690-bd76-97fd9c4e416b	2360	2	37258	3170.013916	59.006001	TRUE	3170.146729	49061	58.873199	25004	26.218412	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	c4fa2411-4116-48aa-86fa-0d4300af7f43	c4fa2411-4116-48aa-86fa-0d4300af7f43	66b2eea5-f887-4690-bd76-97fd9c4e416b	2965	4	1231	3175.738037	2.078000	TRUE	3175.838379	1648	1.977600	831	26.350510	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	e9c93274-3e58-4767-876e-8df85716af62	e9c93274-3e58-4767-876e-8df85716af62	66b2eea5-f887-4690-bd76-97fd9c4e416b	2574	4	6449	3211.628906	10.218800	TRUE	3211.744873	8419	10.102800	4159	23.493439	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	bbb22a00-e425-4352-a3ac-755e17330b63	bbb22a00-e425-4352-a3ac-755e17330b63	66b2eea5-f887-4690-bd76-97fd9c4e416b	2381	4	19169	3178.440918	31.490000	TRUE	3178.632568	26082	31.298401	11608	29.826410	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	69decbd3-45c7-4e7d-b90b-e259da2168a8	69decbd3-45c7-4e7d-b90b-e259da2168a8	66b2eea5-f887-4690-bd76-97fd9c4e416b	2291	4	46377	3132.325928	73.164803	TRUE	3132.390381	60917	73.100403	31941	24.536379	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	deaa2c08-c1b3-45c7-a75e-d02f399908f8	deaa2c08-c1b3-45c7-a75e-d02f399908f8	66b2eea5-f887-4690-bd76-97fd9c4e416b	694	1	61217	3140.072021	100.750397	TRUE	3140.167725	83879	100.654800	37291	24.720543	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	60388580-77c0-406f-bf43-133364a1792f	60388580-77c0-406f-bf43-133364a1792f	66b2eea5-f887-4690-bd76-97fd9c4e416b	2115	2	36246	3215.335938	65.751198	TRUE	3215.337891	54791	65.749199	14680	8.420628	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	25156739-2b9d-453c-abb2-d4fe5d915dde	25156739-2b9d-453c-abb2-d4fe5d915dde	66b2eea5-f887-4690-bd76-97fd9c4e416b	2430	1	52356	3199.427979	85.798401	TRUE	3199.597900	71357	85.628403	33428	26.716852	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	6059b2a2-644e-47d3-a87a-b400c2df2b9a	6059b2a2-644e-47d3-a87a-b400c2df2b9a	66b2eea5-f887-4690-bd76-97fd9c4e416b	2723	4	73342	3144.095947	127.965202	TRUE	3144.258789	106502	127.802399	40347	28.669205	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	45951167-093a-4d45-8ca8-d504b85b11b7	45951167-093a-4d45-8ca8-d504b85b11b7	66b2eea5-f887-4690-bd76-97fd9c4e416b	1303	4	71650	3172.371094	111.142403	TRUE	3172.449951	92553	111.063599	49866	21.248873	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	5862c1e0-624e-4c0c-971b-a9079fed27db	5862c1e0-624e-4c0c-971b-a9079fed27db	66b2eea5-f887-4690-bd76-97fd9c4e416b	2008	1	35795	3258.072021	58.030399	TRUE	3258.227539	48229	57.874802	23084	22.023914	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	dcea6d39-6056-4247-b26e-5f1bef9dee4d	dcea6d39-6056-4247-b26e-5f1bef9dee4d	66b2eea5-f887-4690-bd76-97fd9c4e416b	2599	4	35975	3222.985107	57.892399	TRUE	3223.166992	48092	57.710400	24302	25.194183	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	7e6fd5d1-3375-4823-8fe6-56e493e6d929	7e6fd5d1-3375-4823-8fe6-56e493e6d929	66b2eea5-f887-4690-bd76-97fd9c4e416b	99	4	33856	3256.110107	56.223202	TRUE	3256.229736	46753	56.103600	21212	27.524797	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	1d7d6555-7cfb-4de4-8379-274f9047e25d	1d7d6555-7cfb-4de4-8379-274f9047e25d	66b2eea5-f887-4690-bd76-97fd9c4e416b	2127	3	37955	3235.513916	61.103600	TRUE	3235.674316	50786	60.943199	24392	28.772808	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	bdcdf2ee-36de-4b62-be06-1aa9b766a281	bdcdf2ee-36de-4b62-be06-1aa9b766a281	66b2eea5-f887-4690-bd76-97fd9c4e416b	2179	2	38998	3260.970947	60.418400	TRUE	3261.066650	50269	60.322800	26445	25.975574	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	3178f672-da10-4ae1-a00c-64ff1792fe2b	3178f672-da10-4ae1-a00c-64ff1792fe2b	66b2eea5-f887-4690-bd76-97fd9c4e416b	86	2	98611	3165.450928	174.704407	TRUE	3165.452881	145585	174.702393	40636	10.273426	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	0181516c-33d5-440b-9f18-ad2b3ddbade9	0181516c-33d5-440b-9f18-ad2b3ddbade9	66b2eea5-f887-4690-bd76-97fd9c4e416b	1701	4	84468	3209.260010	141.096802	TRUE	3209.403564	117461	140.953201	51961	27.407108	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	8a9509ea-7993-4191-96fb-3a4b6f6c1457	8a9509ea-7993-4191-96fb-3a4b6f6c1457	66b2eea5-f887-4690-bd76-97fd9c4e416b	49	2	48617	3266.514893	78.916397	TRUE	3266.651367	65650	78.779999	30754	25.216335	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	33d7a996-5aa3-45ea-b5e7-b12c76f64fdf	33d7a996-5aa3-45ea-b5e7-b12c76f64fdf	66b2eea5-f887-4690-bd76-97fd9c4e416b	1330	4	5454	3358.487061	9.465600	TRUE	3358.489014	7886	9.463600	1540	2.010041	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_negative
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	be27eb9b-40c6-47c1-82cb-b68a19dab28a	be27eb9b-40c6-47c1-82cb-b68a19dab28a	66b2eea5-f887-4690-bd76-97fd9c4e416b	1330	4	1472	3370.153076	2.292400	TRUE	3370.155029	1908	2.290400	364	1.670965	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	e7fbfb60-c275-4714-b375-9cff4f50a841	e7fbfb60-c275-4714-b375-9cff4f50a841	66b2eea5-f887-4690-bd76-97fd9c4e416b	2599	4	3228	3281.233887	5.100800	TRUE	3281.317383	4181	5.017200	2175	22.256569	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	1fdc6d19-2437-4820-bb62-b1068f3df527	1fdc6d19-2437-4820-bb62-b1068f3df527	66b2eea5-f887-4690-bd76-97fd9c4e416b	69	2	20748	3308.316895	33.546799	TRUE	3308.441406	27852	33.422401	13398	25.237637	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	386b292a-aaeb-415e-8194-4d786d25f31f	386b292a-aaeb-415e-8194-4d786d25f31f	66b2eea5-f887-4690-bd76-97fd9c4e416b	2588	1	1424	3342.000977	2.240000	TRUE	3342.094238	1789	2.146800	916	23.401720	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	d1fa7f04-b14c-4158-ad50-dd5ff3b87b28	d1fa7f04-b14c-4158-ad50-dd5ff3b87b28	66b2eea5-f887-4690-bd76-97fd9c4e416b	549	1	21815	3310.737061	30.023600	TRUE	3310.866211	24912	29.894400	13077	8.953661	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	c1b6cb60-52a5-409d-8ee1-763e18cb4ecf	c1b6cb60-52a5-409d-8ee1-763e18cb4ecf	66b2eea5-f887-4690-bd76-97fd9c4e416b	1200	3	24253	3300.595947	38.645599	TRUE	3300.758789	32069	38.482800	15983	28.040476	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	38727cb2-7f57-49ce-9670-a8dfc8ff5998	38727cb2-7f57-49ce-9670-a8dfc8ff5998	66b2eea5-f887-4690-bd76-97fd9c4e416b	2722	4	5476	3275.355957	8.894000	TRUE	3275.473145	7314	8.776800	3489	27.925087	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	8339b9a5-922e-4650-8cd2-bcaf615044c2	8339b9a5-922e-4650-8cd2-bcaf615044c2	66b2eea5-f887-4690-bd76-97fd9c4e416b	2914	2	5061	3282.178955	7.802200	TRUE	3282.180908	6500	7.800200	3320	8.146994	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	f56896b4-4e86-4401-8894-41f39ff28734	f56896b4-4e86-4401-8894-41f39ff28734	66b2eea5-f887-4690-bd76-97fd9c4e416b	913	2	11958	3330.072021	19.132401	TRUE	3330.184326	15850	19.020000	7797	28.681244	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	2dbb404f-62ee-4a60-84f3-71eccdb73f1f	2dbb404f-62ee-4a60-84f3-71eccdb73f1f	66b2eea5-f887-4690-bd76-97fd9c4e416b	1425	1	10371	3306.760986	20.568800	TRUE	3306.974121	16963	20.355600	3380	22.686872	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	8ab5427c-57fb-495f-93fd-51d48345f0c8	8ab5427c-57fb-495f-93fd-51d48345f0c8	66b2eea5-f887-4690-bd76-97fd9c4e416b	681	2	31167	3271.795898	48.466400	TRUE	3271.922607	40283	48.339600	22072	24.347969	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	a372fa07-c68b-4ee8-8b08-622a57f514c1	a372fa07-c68b-4ee8-8b08-622a57f514c1	66b2eea5-f887-4690-bd76-97fd9c4e416b	1442	4	14047	3352.441895	23.712799	TRUE	3352.443848	19759	23.710800	8685	30.534649	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	199dad43-b669-4365-bb98-7d5cd6038ddb	199dad43-b669-4365-bb98-7d5cd6038ddb	66b2eea5-f887-4690-bd76-97fd9c4e416b	2368	1	69839	3255.337891	114.453201	TRUE	3255.433594	95298	114.357597	44663	29.890018	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	f1d78867-422a-4a2f-941d-807feafa1e93	f1d78867-422a-4a2f-941d-807feafa1e93	66b2eea5-f887-4690-bd76-97fd9c4e416b	2547	3	46151	3284.379883	72.846802	TRUE	3284.520996	60588	72.705597	30886	27.448093	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	fad23bf4-80ad-4b63-97f4-c42b1d5e565e	fad23bf4-80ad-4b63-97f4-c42b1d5e565e	66b2eea5-f887-4690-bd76-97fd9c4e416b	1539	2	40939	3306.467041	65.652802	TRUE	3306.586670	54611	65.533203	28072	16.777870	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	c63af7e1-ae47-49d0-a4e0-699fae3df7dc	c63af7e1-ae47-49d0-a4e0-699fae3df7dc	66b2eea5-f887-4690-bd76-97fd9c4e416b	437	2	4196	3373.451904	6.773600	TRUE	3373.573975	5543	6.651600	2582	28.506245	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	c9572995-9222-4a01-aa82-7b1249e226ff	c9572995-9222-4a01-aa82-7b1249e226ff	66b2eea5-f887-4690-bd76-97fd9c4e416b	1258	1	11485	3383.089111	18.113400	TRUE	3383.091064	15092	18.111401	7813	26.480450	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	7dfb6164-3b66-4c2a-9c40-05fd386224db	7dfb6164-3b66-4c2a-9c40-05fd386224db	66b2eea5-f887-4690-bd76-97fd9c4e416b	854	2	9452	3381.586914	14.861600	TRUE	3381.730469	12265	14.718000	6316	18.068644	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	453bb33c-96ba-44d6-81e0-91afd02dc2a8	453bb33c-96ba-44d6-81e0-91afd02dc2a8	66b2eea5-f887-4690-bd76-97fd9c4e416b	2723	4	6298	3382.074951	10.606400	TRUE	3382.201660	8733	10.479600	3821	30.339897	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	cf47d376-ea19-4f2b-bb6c-a115a4020c27	cf47d376-ea19-4f2b-bb6c-a115a4020c27	66b2eea5-f887-4690-bd76-97fd9c4e416b	2426	4	4514	3389.371094	7.157600	TRUE	3389.493164	5863	7.035600	2965	28.555882	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	f2b5994c-679b-4009-873c-58ad8e7cbb5f	f2b5994c-679b-4009-873c-58ad8e7cbb5f	66b2eea5-f887-4690-bd76-97fd9c4e416b	1768	3	25382	3354.251953	38.897598	TRUE	3354.347656	32335	38.801998	17855	27.190828	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	80177f50-bbb3-46c6-aac3-0a03a986cc84	80177f50-bbb3-46c6-aac3-0a03a986cc84	66b2eea5-f887-4690-bd76-97fd9c4e416b	654	1	6944	3404.117920	10.919600	TRUE	3404.206299	9026	10.831200	4620	22.125900	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	eb1d85ba-bbff-4b72-81ef-7d102ff79b18	eb1d85ba-bbff-4b72-81ef-7d102ff79b18	66b2eea5-f887-4690-bd76-97fd9c4e416b	2667	2	6759	3399.625000	10.935200	TRUE	3399.744629	9013	10.815600	4443	25.878658	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	e5cf7c56-d824-41f2-ae00-3e2620fc5f5f	e5cf7c56-d824-41f2-ae00-3e2620fc5f5f	66b2eea5-f887-4690-bd76-97fd9c4e416b	1812	1	30333	3370.462891	48.456600	TRUE	3370.464844	40378	48.454601	20331	34.294548	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	3b6f161f-8cd4-4889-903d-a5dbab87a3c1	3b6f161f-8cd4-4889-903d-a5dbab87a3c1	66b2eea5-f887-4690-bd76-97fd9c4e416b	17	3	59817	3318.455078	94.841599	TRUE	3318.644287	78877	94.652397	39767	27.739838	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	f9877db3-e7ef-4a08-b768-0597ddd61242	f9877db3-e7ef-4a08-b768-0597ddd61242	66b2eea5-f887-4690-bd76-97fd9c4e416b	2184	2	59808	3288.372070	110.503998	TRUE	3288.515625	91967	110.360397	32160	28.720701	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	3ae63879-b006-449e-9896-23f5d53b2596	3ae63879-b006-449e-9896-23f5d53b2596	66b2eea5-f887-4690-bd76-97fd9c4e416b	346	1	24469	3394.216064	42.089600	TRUE	3394.299561	35005	42.006001	19238	23.476488	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	ce5108b6-a580-4ccc-8b03-d08eb3a4e3aa	ce5108b6-a580-4ccc-8b03-d08eb3a4e3aa	66b2eea5-f887-4690-bd76-97fd9c4e416b	665	1	44029	3364.530029	80.556801	TRUE	3364.659180	67023	80.427597	24381	28.171576	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	723bad85-1266-42bf-81b2-af57c42a7c48	723bad85-1266-42bf-81b2-af57c42a7c48	66b2eea5-f887-4690-bd76-97fd9c4e416b	1759	3	41646	3397.050049	67.560997	TRUE	3397.052002	56299	67.558998	26677	22.224886	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	d8f4d196-820b-406b-befd-fcb898dab07f	d8f4d196-820b-406b-befd-fcb898dab07f	66b2eea5-f887-4690-bd76-97fd9c4e416b	2573	2	57226	3350.812012	96.056000	TRUE	3350.936523	79943	95.931602	34712	27.802191	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	0a6b6bdb-7594-4741-8bdb-ac9d22423e39	0a6b6bdb-7594-4741-8bdb-ac9d22423e39	66b2eea5-f887-4690-bd76-97fd9c4e416b	1786	2	42323	3402.153076	68.289200	TRUE	3402.270264	56810	68.171997	27216	23.227940	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	1819add9-fc69-45be-9a53-7eb2e638acce	1819add9-fc69-45be-9a53-7eb2e638acce	66b2eea5-f887-4690-bd76-97fd9c4e416b	1116	1	50306	3378.908936	82.294403	TRUE	3379.014160	68491	82.189201	31933	28.580076	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	a5c247fc-6942-4586-b1ed-5c9fd62646e1	a5c247fc-6942-4586-b1ed-5c9fd62646e1	66b2eea5-f887-4690-bd76-97fd9c4e416b	1039	2	71176	3353.753906	105.875397	TRUE	3353.755859	88227	105.873398	42576	8.494964	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
PAW70337_66b2eea5_de8117b1_1.1k.pod5	0	d64f9dfd-b1da-49f9-a921-8c8735d209ef	d64f9dfd-b1da-49f9-a921-8c8735d209ef	66b2eea5-f887-4690-bd76-97fd9c4e416b	1637	3	70360	3358.705078	110.951599	TRUE	3358.915771	92284	110.740799	47016	24.179880	not_set	20240619_human-var_protocol_cell_line_AS	ONLL08362	signal_positive
